fold_id,pdf_name
22,DiamondGAN: Unified Multi-modal Generative Adversarial Networks for MRI Sequences Synthesis
22,One Network to Segment Them All: A General Lightweight System for Accurate 3D Medical Image Segmentation
22,Revealing Developmental Regionalization of Infant Cerebral Cortex Based on Multiple Cortical Properties
22,Two-Stream CNN with Loose Pair Training for Multi-modal AMD Categorization
22,Adversarial Domain Adaptation and Pseudo-Labeling for Cross-Modality Microscopy Image Quantification
22,Searching Learning Strategy with Reinforcement Learning for 3D Medical Image Segmentation
22,A Fine-Grain Error Map Prediction and Segmentation Quality Assessment Framework for Whole-Heart Segmentation
22,Computational Modelling of Pathogenic Protein Behaviour-Governing Mechanisms in the Brain
22,Higher Order of Motion Magnification for Vessel Localisation in Surgical Video
22,Star Shape Prior in Fully Convolutional Networks for Skin Lesion Segmentation
22,Direct Automated Quantitative Measurement of Spine via Cascade Amplifier Regression Network
22,Adversarial and Perceptual Refinement for Compressed Sensing MRI Reconstruction
22,Thalamic Nuclei Segmentation Using Tractography Population-Specific Priors and Local Fibre Orientation
22,A Comprehensive Approach for Learning-Based Fully-Automated Inter-slice Motion Correction for Short-Axis Cine Cardiac MR Image Stacks
22,Statistical Framework for the Definition of Emphysema in CT Scans: Beyond Density Mask
22,The Active Atlas: Combining 3D Anatomical Models with Texture Detectors
22,Classification of Pancreatic Cysts in Computed Tomography Images Using a Random Forest and Convolutional Neural Network Ensemble
22,Unsupervised Feature Learning for Endomicroscopy Image Retrieval
22,Deformable Registration of a Preoperative 3D Liver Volume to a Laparoscopy Image Using Contour and Shading Cues
22,Concurrent Segmentation and Localization for Tracking of Surgical Instruments
22,Image-Driven Stochastic Identification of Boundary Conditions for Predictive Simulation
22,Locally Affine Diffeomorphic Surface Registration for Planning of Metopic Craniosynostosis Surgery
22,Automatic Landmark Estimation for Adolescent Idiopathic Scoliosis Assessment Using BoostNet
22,Recognizing Surgical Activities with Recurrent Neural Networks
22,Myocardial Segmentation of Contrast Echocardiograms Using Random Forests Guided by Shape Model
22,Feature Selection Based on Iterative Canonical Correlation Analysis for Automatic Diagnosis of Parkinson’s Disease
22,Sub-category Classifiers for Multiple-instance Learning and Its Application to Retinal Nerve Fiber Layer Visibility Classification
22,Regression Forest-Based Atlas Localization and Direction Specific Atlas Generation for Pancreas Segmentation
22,GraMPa: Graph-Based Multi-modal Parcellation of the Cortex Using Fusion Moves
22,The Minimum Cost Connected Subgraph Problem in Medical Image Analysis
22,Mid-Space-Independent Symmetric Data Term for Pairwise Deformable Image Registration
22,Filling Large Discontinuities in 3D Vascular Networks Using Skeleton- and Intensity-Based Information
22,RF Ultrasound Distribution-Based Confidence Maps
22,Illustrative Visualization of Vascular Models for Static 2D Representations
22,Gated-tracking: Estimation of Respiratory Motion with Confidence
22,Harmonizing Diffusion MRI Data Across Multiple Sites and Scanners
22,Towards an Efficient Computational Framework for Guiding Surgical Resection through Intra-operative Endo-microscopic Pathology
22,Automated Assessment of Surgical Skills Using Frequency Analysis
22,Randomized Denoising Autoencoders for Smaller and Efficient Imaging Based AD Clinical Trials
22,Predicting Fetal Neurodevelopmental Age from Ultrasound Images
22,Spatial Modeling of Multiple Sclerosis for Disease Subtype Prediction
22,Denoising PET Images Using Singular Value Thresholding and Stein’s Unbiased Risk Estimate
22,Simulation of Lipofilling Reconstructive Surgery Using Coupled Eulerian Fluid and Deformable Solid Models
22,Complex Lung Motion Estimation via Adaptive Bilateral Filtering of the Deformation Field
22,Registration of Free-Breathing 3D+t Abdominal Perfusion CT Images via Co-segmentation
22,Separation of Benign and Malignant Glands in Prostatic Adenocarcinoma
22,Robust Myelin Quantitative Imaging from Multi-echo T2 MRI Using Edge Preserving Spatial Priors
22,FLOOR: Fusing Locally Optimal Registrations
22,Non-Local Spatial Regularization of MRI T2 Relaxation Images for Myelin Water Quantification
22,ECONet: Efficient Convolutional Online Likelihood Network for Scribble-based Interactive Segmentation
22,Interpretable and Interactive Deep Multiple Instance Learning for Dental Caries Classification in Bitewing X-rays
22,Improved model-based deep learning for quantitative susceptibility mapping
22,SWNet: Surgical Workflow Recognition with Deep Convolutional Network
22,Deep learning-based parameter mapping for joint relaxation and diffusion tensor MR Fingerprinting
22,PathologyGAN: Learning deep representations of cancer tissue
23,BiometryNet: Landmark-based Fetal Biometry Estimation from Standard Ultrasound Planes
23,Test-Time Adaptation with Shape Moments for Image Segmentation
23,Incorporating Intratumoral Heterogeneity into Weakly-Supervised Deep Learning Models via Variance Pooling
23,Less is More: Adaptive Curriculum Learning for Thyroid Nodule Diagnosis
23,Automatic Identification of Segmentation Errors for Radiotherapy Using Geometric Learning
23,Identifying and Combating Bias in Segmentation Networks by Leveraging Multiple Resolutions
23,Censor-Aware Semi-supervised Learning for Survival Time Prediction from Medical Images
23,Swin Deformable Attention U-Net Transformer (SDAUT) for Explainable Fast MRI
23,Weakly-Supervised Biomechanically-Constrained CT MRI Registration of the Spine
23,Undersampled MRI Reconstruction with Side Information-Guided Normalisation
23,AdaTriplet: Adaptive Gradient Triplet Loss with Automatic Margin Learning for Forensic Medical Image Matching
23,Embedding Gradient-Based Optimization in Image Registration Networks
23,MaNi: Maximizing Mutual Information for Nuclei Cross-Domain Unsupervised Segmentation
23,Privacy Preserving Image Registration
23,A Deep Discontinuity-Preserving Image Registration Network
23,Task Transformer Network for Joint MRI Reconstruction and Super-Resolution
23,Detecting When Pre-trained nnU-Net Models Fail Silently for Covid-19 Lung Lesion Segmentation
23,3D Semantic Mapping from Arthroscopy Using Out-of-Distribution Pose and Depth and In-Distribution Segmentation Training
23,Improving Generalizability in Limited-Angle CT Reconstruction with Sinogram Extrapolation
23,Database Annotation with Few Examples: An Atlas-Based Framework Using Diffeomorphic Registration of 3D Trees
23,TeCNO: Surgical Phase Recognition with Multi-stage Temporal Convolutional Networks
23,An Unsupervised Approach to Ultrasound Elastography with End-to-end Strain Regularisation
23,Learning Geometry-Dependent and Physics-Based Inverse Image Reconstruction
23,Large-Scale Inference of Liver Fat with Neural Networks on UK Biobank Body MRI
23,Persistent Feature Analysis of Multimodal Brain Networks Using Generalized Fused Lasso for EMCI Identification
23,FocusLiteNN: High Efficiency Focus Quality Assessment for Digital Pathology
23,BiO-Net: Learning Recurrent Bi-directional Connections for Encoder-Decoder Architecture
23,MIA-Prognosis: A Deep Learning Framework to Predict Therapy Response
23,Symmetric Dilated Convolution for Surgical Gesture Recognition
23,RinQ Fingerprinting: Recurrence-Informed Quantile Networks for Magnetic Resonance Fingerprinting
23,Degenerative Adversarial NeuroImage Nets: Generating Images that Mimic Disease Progression
23,Adversarial Pulmonary Pathology Translation for Pairwise Chest X-Ray Data Augmentation
23,Harmonization of Infant Cortical Thickness Using Surface-to-Surface Cycle-Consistent Adversarial Networks
23,Deep Learning from Label Proportions for Emphysema Quantification
23,Dilatation of Lateral Ventricles with Brain Volumes in Infants with 3D Transfontanelle US
23,Multi-task SonoEyeNet: Detection of Fetal Standardized Planes Assisted by Generated Sonographer Attention Maps
23,CompNet: Complementary Segmentation Network for Brain MRI Extraction
23,Efficient Groupwise Registration of MR Brain Images via Hierarchical Graph Set Shrinkage
23,Fast CapsNet for Lung Cancer Screening
23,Enhancing Clinical MRI Perfusion Maps with Data-Driven Maps of Complementary Nature for Lesion Outcome Prediction
23,Automatic Irregular Texture Detection in Brain MRI Without Human Supervision
23,Do Baby Brain Cortices that Look Alike at Birth Grow Alike During the First Year of Postnatal Development?
23,Real-Time Prediction of Segmentation Quality
23,Predicting Slice-to-Volume Transformation in Presence of Arbitrary Subject Motion
23,Temporal HeartNet: Towards Human-Level Automatic Analysis of Fetal Cardiac Screening Video
23,Short Acquisition Time PET Quantification Using MRI-Based Pharmacokinetic Parameter Synthesis
23,Patient MoCap: Human Pose Estimation Under Blanket Occlusion for Hospital Monitoring Applications
23,Fast Fully Automatic Segmentation of the Human Placenta from Motion Corrupted MRI
23,Bilateral Weighted Adaptive Local Similarity Measure for Registration in Neurosurgery
23,A Hybrid Multishape Learning Framework for Longitudinal Prediction of Cortical Surfaces and Fiber Tracts Using Neonatal Data
23,A Latent Source Model for Patch-Based Image Segmentation
23,A 3D Fractal-Based Approach towards Understanding Changes in the Infarcted Heart Microvasculature
23,Space-Frequency Detail-Preserving Construction of Neonatal Brain Atlases
23,Direct and Simultaneous Four-Chamber Volume Estimation by Multi-Output Regression
23,T 2-Relaxometry for Myelin Water Fraction Extraction Using Wald Distribution and Extended Phase Graph
23,TGIF: Topological Gap In-Fill for Vascular Networks
23,Hierarchical Label Fusion with Multiscale Feature Representation and Label-Specific Patch Partition
23,Harnessing Group-Sparsity Regularization for Resolution Enhancement of Lung 4D-CT
23,Real-Time Dense Stereo Reconstruction Using Convex Optimisation with a Cost-Volume for Image-Guided Robotic Surgery
23,Connectivity Subnetwork Learning for Pathology and Developmental Variations
23,Vertebrae Localization in Pathological Spine CT via Dense Classification from Sparse Annotations
23,3D Intraventricular Flow Mapping from Colour Doppler Images and Wall Motion
23,Statistical Shape Model to 3D Ultrasound Registration for Spine Interventions Using Enhanced Local Phase Features
23,A 4D Hyperspherical Interpretation of q-space
23,Robust Intraoperative US Probe Tracking Using a Monocular Endoscopic Camera
23,Adaptive Voxel Texture and Temporal Conditional Random Fields for Detection of Gad-Enhancing Multiple Sclerosis Lesions in Brain MRI
23,Example-Based Restoration of High-Resolution Magnetic Resonance Image Acquisitions
23,Myocardial Motion Estimation Combining Tissue Doppler and B-mode Echocardiographic Images
23,Diffusion Propagator Estimation from Sparse Measurements in a Tractography Framework
23,An Integrated Framework for Automatic Ki-67 Scoring in Pancreatic Neuroendocrine Tumor
23,Self-Rule to Adapt: Learning Generalized Features from Sparsely-Labeled Data Using Unsupervised Domain Adaptation for Colorectal Cancer Tissue Phenotyping
23,Feedback Graph Attention Convolutional Network for MR Images Enhancement by Exploring Self-Similarity Features
23,Changing the Contrast of Magnetic Resonance Imaging Signals using Deep Learning
23,Training deep segmentation networks on texture-encoded input: application to neuroimaging of the developing neonatal brain
23,An Auto-Encoder Strategy for Adaptive Image Segmentation
23,Accurate Detection of Out of Body Segments in Surgical Video using Semi-Supervised Learning
24,RCS-YOLO: A Fast and High-Accuracy Object Detector for Brain Tumor  Detection
24,Unsupervised Nuclei Segmentation Using Spatial Organization Priors
24,Dual-Distribution Discrepancy for Anomaly Detection in Chest X-Rays
24,TransEM: Residual Swin-Transformer Based Regularized PET Image Reconstruction
24,Patch-Wise Deep Metric Learning for Unsupervised Low-Dose CT Denoising
24,fMRI Neurofeedback Learning Patterns are Predictive of Personal and Clinical Traits
24,Adaptation of Surgical Activity Recognition Models Across Operating Rooms
24,Progression Models for Imaging Data with Longitudinal Variational Auto Encoders
24,Multi-modal Retinal Image Registration Using a Keypoint-Based Vessel Structure Aligning Network
24,Towards Holistic Surgical Scene Understanding
24,BoxPolyp: Boost Generalized Polyp Segmentation Using Extra Coarse Bounding Box Annotations
24,Towards Unsupervised Ultrasound Video Clinical Quality Assessment with Multi-modality Data
24,Sequential Learning on Liver Tumor Boundary Semantics and Prognostic Biomarker Mining
24,OperA: Attention-Regularized Transformers for Surgical Phase Recognition
24,TVnet: Automated Time-Resolved Tracking of the Tricuspid Valve Plane in MRI Long-Axis Cine Images with a Dual-Stage Deep Learning Pipeline
24,Hybrid Supervision Learning for Pathology Whole Slide Image Classification
24,Transformer Network for Significant Stenosis Detection in CCTA of Coronary Arteries
24,MRI Super-Resolution Through Generative Degradation Learning
24,Doctor Imitator: A Graph-Based Bone Age Assessment Framework Using Hand Radiographs
24,The Case of Missed Cancers: Applying AI as a Radiologist’s Safety Net
24,A Deep-Generative Hybrid Model to Integrate Multimodal and Dynamic Connectivity for Predicting Spectrum-Level Deficits in Autism
24,ISINet: An Instance-Based Approach for Surgical Instrument Segmentation
24,Deep Doubly Supervised Transfer Network for Diagnosis of Breast Cancer with Imbalanced Ultrasound Imaging Modalities
24,Learning Crisp Edge Detector Using Logical Refinement Network
24,Searching for Efficient Architecture for Instrument Segmentation in Robotic Surgery
24,Ultra2Speech - A Deep Learning Framework for Formant Frequency Estimation and Tracking from Ultrasound Tongue Images
24,Automatic Operating Room Surgical Activity Recognition for Robot-Assisted Surgery
24,KiU-Net: Towards Accurate Segmentation of Biomedical Images Using Over-Complete Representations
24,Learning and Exploiting Interclass Visual Correlations for Medical Image Classification
24,A Deep Learning Approach to MR-less Spatial Normalization for Tau PET Images
24,Multi-stage Prediction Networks for Data Harmonization
24,AssemblyNet: A Novel Deep Decision-Making Process for Whole Brain MRI Segmentation
24,Unifying Structure Analysis and Surrogate-Driven Function Regression for Glaucoma OCT Image Screening
24,Probabilistic Atlases to Enforce Topological Constraints
24,High-Dimensional Bayesian Optimization of Personalized Cardiac Model Parameters via an Embedded Generative Model
24,Evaluating Surgical Skills from Kinematic Data Using Convolutional Neural Networks
24,Exploiting Partial Structural Symmetry for Patient-Specific Image Augmentation in Trauma Interventions
24,A Machine Learning Approach to Predict Instrument Bending in Stereotactic Neurosurgery
24,Fast Multiple Landmark Localisation Using a Patch-Based Iterative Network
24,The Deep Poincaré Map: A Novel Approach for Left Ventricle Segmentation
24,Direct Estimation of Pharmacokinetic Parameters from DCE-MRI Using Deep CNN with Forward Physical Model Loss
24,Cardiac Motion Scoring with Segment- and Subject-Level Non-local Modeling
24,Revealing Hidden Potentials of the q-Space Signal in Breast Cancer
24,Simultaneous Recognition and Pose Estimation of Instruments in Minimally Invasive Surgery
24,Self Super-Resolution for Magnetic Resonance Images
24,Bayesian Image Quality Transfer
24,Image Based Surgical Instrument Pose Estimation with Multi-class Labelling and Optical Flow
24,Deep Convolutional Encoder Networks for Multiple Sclerosis Lesion Segmentation
24,Segmenting the Uterus in Monocular Laparoscopic Images without Manual Input
24,Pictorial Structures on RGB-D Images for Human Pose Estimation in the Operating Room
24,Estimating Patient Specific Templates for Pre-operative and Follow-Up Brain Tumor Registration
24,A 3D Primary Vessel Reconstruction Framework with Serial Microscopy Images
24,Automatic 3D US Brain Ventricle Segmentation in Pre-Term Neonates Using Multi-phase Geodesic Level-Sets with Shape Prior
24,Longitudinal Analysis of Pre-term Neonatal Brain Ventricle in Ultrasound Images Based on Convex Optimization
24,Crossing-Lines Registration for Direct Electromagnetic Navigation
24,Multimodal Dictionary Learning and Joint Sparse Representation for HEp-2 Cell Classification
24,Robust Live Tracking of Mitral Valve Annulus for Minimally-Invasive Intervention Guidance
24,Motion Representation of Ciliated Cell Images with Contour-Alignment for Automated CBF Estimation
24,3D Steering of a Flexible Needle by Visual Servoing
24,Robust Image-Based Estimation of Cardiac Tissue Parameters and Their Uncertainty from Noisy Data
24,Simultaneous Segmentation and Anatomical Labeling of the Cerebral Vasculature
24,Partial Volume Estimation in Brain MRI Revisited
24,Geodesic Distances to Landmarks for Dense Correspondence on Ensembles of Complex Shapes
24,Towards Realtime Multimodal Fusion for Image-Guided Interventions Using Self-similarities
24,Multi-section Continuum Robot for Endoscopic Surgical Clipping of Intracranial Aneurysms
24,Tracking of Carotid Arteries in Ultrasound Images
24,Dynamic CT Reconstruction by Smoothed Rank Minimization
24,Cardiac Image Super-Resolution with Global Correspondence Using Multi-Atlas PatchMatch
24,Similarity Guided Feature Labeling for Lesion Detection
24,Automatic Grading of Nuclear Cataracts from Slit-Lamp Lens Images Using Group Sparsity Regression
24,Stroke Lesion Outcome Prediction Based on 4D CT Perfusion Data Using Temporal Convolutional Networks
24,An MRF-UNet Product of Experts for Image Segmentation
24,Addressing The False Negative Problem of Deep Learning MRI Reconstruction Models by Adversarial Attacks and Robust Training
24,Prostate Cancer Semantic Segmentation by Gleason Score Group in bi-parametric MRI with Self Attention Model on the Peripheral Zone
24,A deep learning approach to segmentation of the developing cortex in fetal brain MRI with minimal manual labeling
24,VOCA: Cell Nuclei Detection In Histopathology Images By Vector Oriented Confidence Accumulation
25,ASCON: Anatomy-aware Supervised Contrastive Learning Framework for  Low-dose CT Denoising
25,Unsupervised Domain Transfer with Conditional Invertible Neural Networks
25,Scale-Equivariant Unrolled Neural Networks for Data-Efficient Accelerated MRI Reconstruction
25,Tracking by Weakly-Supervised Learning and Graph Optimization for Whole-Embryo C. elegans lineages
25,Surgical Skill Assessment via Video Semantic Aggregation
25,DeStripe: A Self2Self Spatio-Spectral Graph Neural Network with Unfolded Hessian for Stripe Artifact Removal in Light-Sheet Microscopy
25,D’ARTAGNAN: Counterfactual Video Generation
25,Knowledge Distillation to Ensemble Global and Interpretable Prototype-Based Mammogram Classification Models
25,Pose-Based Tremor Classification for Parkinson’s Disease Diagnosis from Video
25,Benchmarking the Robustness of Deep Neural Networks to Common Corruptions in Digital Pathology
25,SLAM-TKA: Real-time Intra-operative Measurement of Tibial Resection Plane in Conventional Total Knee Arthroplasty
25,Reinforcement Learning Driven Intra-modal and Inter-modal Representation Learning for 3D Medical Image Classification
25,Deep Orthogonal Fusion: Multimodal Prognostic Biomarker Discovery Integrating Radiology Pathology Genomic and Clinical Data
25,Patient-Specific Virtual Spine Straightening and Vertebra Inpainting: An Automatic Framework for Osteoplasty Planning
25,Balanced-MixUp for Highly Imbalanced Medical Image Classification
25,Instance-Based Vision Transformer for Subtyping of Papillary Renal Cell Carcinoma in Histopathological Image
25,Combining 3D Image and Tabular Data via the Dynamic Affine Feature Map Transform
25,Efficient Global-Local Memory for Real-Time Instrument Segmentation of Robotic Surgical Video
25,MT-UDA: Towards Unsupervised Cross-modality Medical Image Segmentation with Limited Source Labels
25,Joint Total Variation ESTATICS for Robust Multi-parameter Mapping
25,Joint Data Imputation and Mechanistic Modelling for Simulating Heart-Brain Interactions in Incomplete Datasets
25,Spatio-Temporal Consistency and Negative Label Transfer for 3D Freehand US Segmentation
25,Dynamic Multi-object Gaussian Process Models
25,Sensorless Freehand 3D Ultrasound Reconstruction via Deep Contextual Learning
25,Generative Modelling of 3D In-Silico Spongiosa with Controllable Micro-structural Parameters
25,Learning Personal Representations from fMRI by Predicting Neurofeedback Performance
25,Multi-modality Information Fusion for Radiomics-Based Neural Architecture Search
25,Multiatlas Calibration of Biophysical Brain Tumor Growth Models with Mass Effect
25,Ear Cartilage Inference for Reconstructive Surgery with Convolutional Mesh Autoencoders
25,Tract Dictionary Learning for Fast and Robust Recognition of Fiber Bundles
25,Attention-Guided Quality Assessment for Automated Cryo-EM Grid Screening
25,A 3D Convolutional Encapsulated Long Short-Term Memory (3DConv-LSTM) Model for Denoising fMRI Data
25,Agent with Warm Start and Active Termination for Plane Localization in 3D Ultrasound
25,Patient-Specific Conditional Joint Models of Shape Image Features and Clinical Indicators
25,Scalable Neural Architecture Search for 3D Medical Image Segmentation
25,Identification of Abnormal Circuit Dynamics in Major Depressive Disorder via Multiscale Neural Modeling of Resting-State fMRI
25,Deep Learning Based Metal Artifacts Reduction in Post-operative Cochlear Implant CT Imaging
25,One-Stage Shape Instantiation from a Single 2D Image to 3D Point Cloud
25,MRI Measurement of Placental Perfusion and Fetal Blood Oxygen Saturation in Normal Pregnancy and Placental Insufficiency
25,Edema-Informed Anatomically Constrained Particle Filter Tractography
25,Model-Based Refinement of Nonlinear Registrations in 3D Histology Reconstruction
25,Identification of Multi-scale Hierarchical Brain Functional Networks Using Deep Matrix Factorization
25,Temporal Correlation Structure Learning for MCI Conversion Prediction
25,Endoscopic Depth Measurement and Super-Spectral-Resolution Imaging
25,Feature Sensitive Label Fusion with Random Walker for Atlas-Based Image Segmentation
25,Accuracy Estimation for Medical Image Registration Using Regression Forests
25,Robust Image Descriptors for Real-Time Inter-Examination Retargeting in Gastrointestinal Endoscopy
25,Joint Data Harmonization and Group Cardinality Constrained Classification
25,Fast Reconstruction of Accelerated Dynamic MRI Using Manifold Kernel Regression
25,Segmenting Kidney DCE-MRI Using 1st-Order Shape and 5th-Order Appearance Priors
25,Descriptive and Intuitive Population-Based Cardiac Motion Analysis via Sparsity Constrained Tensor Decomposition
25,Dictionary Learning Based Image Descriptor for Myocardial Registration of CP-BOLD MR
25,A Continuous Flow-Maximisation Approach to Connectivity-Driven Cortical Parcellation
25,Surgical Augmented Reality with Topological Changes
25,Scale-Adaptive Forest Training via an Efficient Feature Sampling Scheme
25,Perfusion Paths: Inference of Voxelwise Blood Flow Trajectories in CT Perfusion
25,Deep Voting: A Robust Approach Toward Nucleus Localization in Microscopy Images
25,Functionally Driven Brain Networks Using Multi-layer Graph Clustering
25,Motion Corrected 3D Reconstruction of the Fetal Thorax from Prenatal MRI
25,Diffusion of Fiber Orientation Distribution Functions with a Rotation-Induced Riemannian Metric
25,Simulating Neurodegeneration through Longitudinal Population Analysis of Structural and Diffusion Weighted MRI Data
25,Extracting Vascular Networks under Physiological Constraints via Integer Programming
25,Respiratory Motion Correction in Dynamic-MRI: Application to Small Bowel Motility Quantification during Free Breathing
25,Learning without Labeling: Domain Adaptation for Ultrasound Transducer Localization
25,Multi-atlas Based Simultaneous Labeling of Longitudinal Dynamic Cortical Surfaces in Infants
25,Joint Statistics on Cardiac Shape and Fiber Architecture
25,Sparse Representation of Group-Wise FMRI Signals
25,Semi-automated Virtual Unfolded View Generation Method of Stomach from CT Volumes
25,Validation of Catheter Segmentation for MR-Guided Gynecologic Cancer Brachytherapy
25,Modality Propagation: Coherent Synthesis of Subject-Specific Scans with Data-Driven Regularization
25,JOINED : Prior Guided Multi-task Learning for Joint Optic Disc Cup Segmentation and Fovea Detection
25,Untangling the Small Intestine in 3D cine-MRI using Deep Stochastic Tracking
25,Predicting COVID-19 Lung Infiltrate Progression on Chest Radiographs Using Spatio-temporal LSTM based Encoder-Decoder Network
25,A Learning Strategy for Contrast-agnostic MRI Segmentation
25,Generative Image Translation for Data Augmentation of Bone Lesion Pathology
25,A Hybrid Dual Domain Cascade of Convolutional Neural Networks for Magnetic Resonance Image Reconstruction
26,Progressive Subsampling for Oversampled Data - Application to Quantitative MRI
26,Few-Shot Generation of Personalized Neural Surrogates for Cardiac Simulation via Bayesian Meta-learning
26,Noise Transfer for Unsupervised Domain Adaptation of Retinal OCT Images
26,Position-Prior Clustering-Based Self-attention Module for Knee Cartilage Segmentation
26,Weakly Supervised Online Action Detection for Infant General Movements
26,Physiology-Based Simulation of the Retinal Vasculature Enables Annotation-Free Segmentation of OCT Angiographs
26,Asymmetry Disentanglement Network for Interpretable Acute Ischemic Stroke Infarct Segmentation in Non-contrast CT Scans
26,Towards Performant and Reliable Undersampled MR Reconstruction via Diffusion Model Sampling
26,End-to-End Cell Recognition by Point Annotation
26,Bayesian Dense Inverse Searching Algorithm for Real-Time Stereo Matching in Minimally Invasive Surgery
26,Adversarial Consistency for Single Domain Generalization in Medical Image Segmentation
26,Retrieval of Surgical Phase Transitions Using Reinforcement Learning
26,Towards Ultrafast MRI via Extreme k-Space Undersampling and Superresolution
26,Deep Fiber Clustering: Anatomically Informed Unsupervised Deep Learning for Fast and Effective White Matter Parcellation
26,Adversarial Domain Feature Adaptation for Bronchoscopic Depth Estimation
26,Few-Shot Domain Adaptation with Polymorphic Transformers
26,AtrialGeneral: Domain Generalization for Left Atrial Segmentation of Multi-center LGE MRIs
26,Seg4Reg+: Consistency Learning Between Spine Segmentation and Cobb Angle Regression
26,Two-Stage Self-supervised Cycle-Consistency Network for Reconstruction of Thin-Slice MR Images
26,Rethinking Ultrasound Augmentation: A Physics-Inspired Approach
26,Learning More for Free - A Multi Task Learning Approach for Improved Pathology Classification in Capsule Endoscopy
26,Spectral-spatial Recurrent-Convolutional Networks for In-Vivo Hyperspectral Tumor Type Classification
26,Deep Class-Specific Affinity-Guided Convolutional Network for Multimodal Unpaired Image Segmentation
26,A Deep Spatial Context Guided Framework for Infant Brain Subcortical Segmentation
26,Self-Supervised Contrastive Video-Speech Representation Learning for Ultrasound
26,A Shared Neural Encoding Model for the Prediction of Subject-Specific fMRI Response
26,Are Registration Uncertainty and Error Monotonically Associated?
26,A Weakly Supervised Deep Learning Approach for Detecting Malaria and Sickle Cells in Blood Films
26,Towards Emergent Language Symbolic Semantic Segmentation and Model Interpretability
26,Chest X-Ray Report Generation Through Fine-Grained Label Learning
26,Deep Disentangled Hashing with Momentum Triplets for Neuroimage Search
26,BCD-Net for Low-Dose CT Reconstruction: Acceleration Convergence and Generalization
26,Coronary Artery Plaque Characterization from CCTA Scans Using Deep Learning and Radiomics
26,Dual Adaptive Pyramid Network for Cross-Stain Histopathology Image Segmentation
26,Multi-Instance Multi-Scale CNN for Medical Image Classification
26,Generative Mask Pyramid Network for CT CBCT Metal Artifact Reduction with Joint Projection-Sinogram Correction
26,DeepAAA: Clinically Applicable and Generalizable Detection of Abdominal Aortic Aneurysm Using Deep Learning
26,Attentive CT Lesion Detection Using Deep Pyramid Inference with Multi-scale Booster
26,InfoMask: Masked Variational Latent Representation to Localize Chest Disease
26,Unsupervised Domain Adaptation via Disentangled Representations: Application to Cross-Modality Liver Segmentation
26,X-ray-transform Invariant Anatomical Landmark Detection for Pelvic Trauma Surgery
26,Identification of Gadolinium Contrast Enhanced Regions in MS Lesions Using Brain Tissue Microstructure Information Obtained from Diffusion and T2 Relaxometry MRI
26,Exploring Uncertainty Measures in Deep Networks for Multiple Sclerosis Lesion Detection and Segmentation
26,Volume-Based Analysis of 6-Month-Old Infant Brain MRI for Autism Biomarker Identification and Early Diagnosis
26,Learning Myelin Content in Multiple Sclerosis from Multimodal MRI Through Adversarial Training
26,Surgical Activity Recognition in Robot-Assisted Radical Prostatectomy Using Deep Learning
26,Pancreas Segmentation in MRI Using Graph-Based Decision Fusion on Convolutional Neural Networks
26,Deformable Image Registration Based on Similarity-Steered CNN Regression
26,Label-Informed Non-negative Matrix Factorization with Manifold Regularization for Discriminative Subnetwork Detection
26,Wavelet Appearance Pyramids for Landmark Detection and Pathology Classification: Application to Lumbar Spinal Stenosis
26,Accessible Digital Ophthalmoscopy Based on Liquid-Lens Technology
26,Joint Learning of Image Regressor and Classifier for Deformable Segmentation of CT Pelvic Organs
26,Restoring the Invisible Details in Differential Interference Contrast Microscopy Images
26,A Portable Intra-Operative Framework Applied to Distal Radius Fracture Surgery
26,Unsupervised Myocardial Segmentation for Cardiac MRI
26,A Compact Retinal-Surgery Telemanipulator that Uses Disposable Instruments
26,A Registration Approach to Endoscopic Laser Speckle Contrast Imaging for Intrauterine Visualisation of Placental Vessels
26,Corpus Callosum Segmentation in MS Studies Using Normal Atlases and Optimal Hybridization of Extrinsic and Intrinsic Image Cues
26,Adaptive Co-occurrence Differential Texton Space for HEp-2 Cells Classification
26,Reconstruction of Coronary Trees from 3DRA Using a 3D+t Statistical Cardiac Prior
26,Candidate Sampling for Neuron Reconstruction from Anisotropic Electron Microscopy Volumes
26,Robust Anatomical Landmark Detection for MR Brain Image Registration
26,Mapping Brains on Grids of Features for Schizophrenia Analysis
26,2D View Aggregation for Lymph Node Detection Using a Shallow Hierarchy of Linear Classifiers
26,Determining Functional Units of Tongue Motion via Graph-Regularized Sparse Non-negative Matrix Factorization
26,Automated Separation of Binary Overlapping Trees in Low-Contrast Color Retinal Images
26,Multimodal Image Driven Patient Specific Tumor Growth Modeling
26,Inter-operative Trajectory Registration for Endoluminal Video Synchronization: Application to Biopsy Site Re-localization
26,Robust and Accurate Coronary Artery Centerline Extraction in CTA by Combining Model-Driven and Data-Driven Approaches
26,Deep Learning for Model Correction in Cardiac Electrophysiological Imaging
26,Automatic Segmentation of Head and Neck Tumor: How Powerful Transformers Are?
26,GOAL: Gist-set Online Active Learning for Efficient Chest X-ray Image Annotation
26,Balanced sampling for an object detection problem - application to fetal anatomies detection
26,Understanding and Visualizing Generalization in UNets
26,Siamese Tracking of Cell Behaviour Patterns
26,Image Synthesis with a Convolutional Capsule Generative Adversarial Network
27,Multi-modal Hypergraph Diffusion Network with Dual Prior for Alzheimer Classification
27,Greedy Optimization of Electrode Arrangement for Epiretinal Prostheses
